name,sogae,jungbo,eyong_time,entrence_fee,jangso_property,objectivity,objectivity_etc,soyo_time,difficulty,convenience,etc,real_sogae,plc_address,plc_call,plc_tags,x,y,emd,tags,tag_count,b_parking,b_elevator,b_toilet,b_toilet_space,b_seat,b_anneso,b_dolbom
민오름(봉개동),매년 봄 야생화의 절경을 감상할 수 있는 봉개 민오름,,,,,,,,,유도 및 안내시설,,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.봉개도으이 민오름은 북동쪽으로 터진 말굽형 화구를 가지고 있다. 말굽형 화구 침식부는 그 형태가 잘 보존된 소위 혀 내민 모양을 하고 있으며, 말굽형 화구 상단부, 즉 주봉의 안쪽 사면에는 깊이가 약 70m쯤 되는 깔데기형 화구의 특징을 보여주고 있다. 말굽형 화구안에는 수풀이 우거진 가운데 오름 전사면은 울창한 자연림을 이루고 있다.오름에 나무가 없다는데서 민오름이라고 부르고 있다는 견해도 있으나 현재는 자연림이 빽빽이 차 있다. 달리 무녜오름이라고 부른 것은 세모진 산머리가 송낙같다는데 연유한다고 하며, 민악(敏岳)은 민오름의 한자어다. '송낙' = 소나무 겨우살이로 만든 여승의 모자로 제주무당들이 쓰는 고깔을 말하는데, 옛날 이 오름이 민둥산이었다는 데서 붙였다.  ",제주특별자치도 제주시 칠오름길 (봉개동),(+82),#오름 #걷기/등산,126.6099213,33.47968091,칠오름길,"['오름', '걷기/등산']",2,no,no,no,no,no,no,no
붉은오름(표선면),"제주 힐링여행의 명소, 붉은오름","산불조심기간(봄철 : 2월1일~5월15일, 가을철 : 11월1일~12월15일)에는 입산통제되는 오름이므로 사전에 해당 읍, 면, 동사무소에 확인하여 탐방하시기 바랍니다. 표선면사무소 : 064) 760-4413",,,,,,,,,,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.붉은오름은 사려니숲길 입구를 통해 오를 수 있다.오름 명칭의 유래에 대해서는 고려시대 삼별초와 여몽 연합군의 전투에서 병사들이 흘린 피 때문이라는 설이 있고 흙의 색이 붉어서라고 전하기도 한다. 사려니숲길을 걷다가 보면 붉은오름 탐방로 안내표시가 있다. 이 안내표시를 따라가면 붉은오름을 오를 수 있는데 길을 걷다가 만나는 정자와 같다.  길을 걷는 나그네가 잠시 쉬며 주변의 경관도 둘러볼 수 있게 비교적 도드라진 곳에 위치해 있는데 붉은오름이 꼭 그렇다. 잠시 쉬면서 주변 전경을 살피고 왔던 길을 되돌아보며 앞으로 갈 길을 계획하는 사려니숲길의 단짝이다.주변 관광지로는 사려니숲길, 따라비오름, 가시리마을, 조랑말체험공원 유채꽃프라자 정석항공관 등이 있다. 버스로는 제주시외버스터미널에서 230-1번을 타고 붉은오름휴양림 입구 버스정류장에서 내리면 도보로 10분 정도 걸린다.  ",제주특별자치도 서귀포시 표선면 남조로 1487-73,(+82) 064-760-3481,#부모 #커플 #혼자 #친구 #맑음 #오름 #사계절,126.6756706,33.40142876,표선면,"['부모', '맑음', '오름', '사계절']",4,no,no,no,no,no,no,no
성읍랜드,"성읍랜드는 카트와 ATV를 타고 누비는 액티비티 명소다. 화려하게 꾸민 분홍색 외관을 비롯해 아기자기한 카페, 사진 찍기 좋은 포토존을 두루 갖추고 있어 즐기는 재미가 두 배다. 유명한 연예인들이 다녀간 흔적도 벽면에 즐비해 마음이 더욱 설렌다. 몇 년 전 이곳에서 그룹 빅뱅과 에이핑크가 뮤직비디오를 찍기도 했다.","09:30 ~ 18:00 (하절기: 09:30 ~ 18:30, 동절기: 09:30 ~ 17:00) 입장은 마감 1시간 전까지","평일 : 9:30 ~ 18:00 , 주말 : 09:30 ~ 18:00",유료,,,,,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",,"성읍랜드는 카트와 ATV를 타고 누비는 액티비티 명소다.화려하게 꾸민 분홍색 외관을 비롯해 아기자기한 카페, 사진 찍기 좋은 포토존을 두루 갖추고 있어 즐기는 재미가 두 배다.유명한 연예인들이 다녀간 흔적도 벽면에 즐비해 마음이 더욱 설렌다.몇 년 전 이곳에서 그룹 빅뱅과 에이핑크가 뮤직비디오를 찍기도 했다.스피디한 속도감을 즐긴다면 카트를 추천한다.편편한 트랙을 쉴 새 없이 질주하는 카트는 바람을 가르며 달리는 짜릿한 경험을 선사한다.차창이 없는 카트 구조상 시야가 개방된 상태로 달리기 때문에 보는 것보다 더욱 빠른 속도감을 느끼게 된다.또한 좌석이 바닥에 밀착되어 있어 바퀴가 굴러가는 미세한 진동이 온 몸에 전달될 정도다.카트끼리 앞서거니 뒤서거니 달리다보면 어느새 시간이 쏜살같이 지나가버린다.성읍랜드에는 이색 매력이 한 가지 더 있다.미키마우스, 곰돌이 푸우 등 재미난 캐릭터 의상을 입고 카트를 즐길 수 있다.어디서도 만날 수 없는 성읍랜드만의 특별한 매력이다.거친 오프로드를 달리고 싶다면 AVT(All-Terrain Vehicle)에 도전해보자.보통 산악 지대를 주행하거나 레저용으로 개조된 사륜구동 자동차를 가리키며 울퉁불퉁한 비포장 지대나 자갈투성이 길도 어렵지 않게 헤쳐 나간다.오토바이를 개조한 형태인 ATV는 투박하게 보이는 외형만큼 험한 지형도 거침없이 달린다.ATV의 매력은 속도감보다는 일반적인 길을 벗어나 억새밭이나 너른 들판 등 자연을 누비며 다닌다는 데 있다.카트나 ATV 모두 운전면허증이 필요하지 않으며 초보자들도 금세 운전법을 익힐 수 있다.이 밖에 성읍랜드에서는 승마 체험도 가능하다. ",제주특별자치도 서귀포시 표선면 번영로 2650,(+82) 064-787-5324,#커플 #친구 #아이 #맑음 #액티비티,126.7873067,33.39859348,표선면,"['아이', '맑음', '액티비티', '함께']",4,no,no,no,no,no,no,no
송당승마장,구좌의 들판을 달려보자,연중무휴,"평일 : 09:00 ~ 17:00 , 주말 : 09:00 ~ 17:00",,,,,,,"공용주차장,화장실,편의점",,"말을 타고 사극 드라마 주인공 되어보기송당 승마장은 구좌읍 송당리에 위치하고 있는 승마장이다. 선택 가능한 코스는 총 5가지로 기본, 중거리, 장거리, 산책, 1시간 자유 승마이다.승마 시간은 약 15분 ~ 20분 정도 소요되며 만 10세 이상 어린이부터 체험 가능하다.말을 타는 내내 직원이 따라붙어 말을 인솔해 주시기 때문에 말을 타보지 않은 사람이나 어린이들도 어려움 없이 체험 가능하다. 송당 승마장에서는 입구에 있는 포토라인에서 기념촬영 후 매표소에서 출력하여 액자로 만들어 판매하고 있고, 그 옆에는 작은 매점이 있어 간단한 간식이나 따뜻한 커피 한 잔을 마실 수도 있다.조끼, 장화, 모자는 무료로 대여해 주기 때문에 개인적으로 준비해야 할 물품은 없지만, 반팔이나 반바지를 입고 말에 탈 경우 팔이나 다리가 쓸려 약간 상처를 입을 수도 있으니 유의해야 한다. ",제주특별자치도 제주시 구좌읍 번영로 2015,(+82) 064-782-1199,#승마 #액티비티 #커플 #친구,126.73817890000001,33.43644906,구좌읍,"['승마', '액티비티', '함께']",3,no,no,no,no,no,no,no
어승생승마장 Horseland Jeju,"제주공항 20분거리, 한라산과 바다가 한눈에 보이는 곳, 재방문율 1위, 경제대상수상업체 ,경치 좋은 승마장","연중무휴 / 이용시간 일출,일몰시간에 따라 변동 있음","평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00",,,,,,,"공용주차장,현금결제,카드결제,화장실,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,"경치 좋은 어승생승마장 제주공항과 차로 20분거리, 제주 자연속에서 다양한 체험과 편안한 휴식을 즐길수 있는 공간이다. 해발 530m의 위치한 어승생승마장은 한라산과 바다가 한눈에 보이는 이국적인 곳이다. 여러분에게 추억을 만들어 줄 자유롭게 뛰노는 말들과 한폭의 수채화 같이 하늘과 초원이 어우러진 풍경을 볼 수 있다. 우리 목장은 여러분의 마음속에 있는 스트레스를 잊어버리고, 편하게 만들어 줄 것이다.  ",제주특별자치도 제주시 1100로 2659 (노형동),(+82) 064-746-5532,#승마 #액티비티 #친구 #커플,126.49040919999999,33.42575981,1100로,"['승마', '액티비티', '함께']",3,no,no,no,no,no,no,no
제주세계자연유산센터,대한민국 최초의 세계자연유산으로서의 상징성을 위해 기념된 곳입니다,매월 첫째 주 화요일,"평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00","유료,성인 3.000원 / 청소년 소인 2.000원 / 어린이 1.600원 / 장애인, 도민 무료",실내,공연/전시,,1시간 미만,하,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터",,"현재 세계자연유산센터는 정부의 사회적 거리두기 방역조치 조정에 따라 이용인원을 50%이하로 제한하고 있습니다.자세한 내용은 전화 등을 통해 이용방법을 미리 확인해주시고, 마스크 착용, 입장전 발열체크, 참석명부 작성 등 방역수침 지침도 준수해주시기 바랍니다.제주 세계자연유산센터는 대한민국에서 유일한 유네스코 세계자연유산으로서의 가치를 널리 알리기 위해 조성되었다.제주 세계자연유산의 효율적 관리 및 보전을 위한 시스템을 위해 힘쓰고 있다.유네스코 제주세계자연유산센터에서 화산활동을 통해 생성된 제주, 용암동굴, 한라산의 다양한 식생, 용암동굴, 미래의 자연유산 등 제주 자연의 숨결을 느끼고 경험해볼 수 있다. ",제주특별자치도 제주시 조천읍 선교로 569-36(선흘리 478),(+82) 064-710-8990,#흐림 #가을,126.7147521,33.45691987,조천읍,"['흐림', '가을']",2,yes,yes,yes,yes,no,yes,yes
청초밭영농조합법인,유기농 농축산품을 생산하는 청초밭영농조합법인,휴무 없음,"평일 : 09:00 ~ 17:00 , 주말 : 11:00 ~ 17:00","유료,초등학생 2,000원. 성인(중학생 이상) 3,000원 (Elementary school students 2,000 won. Adults, youths, high school students 3,000 won)",실외,,관,1~2시간,하,"공용주차장,현금결제,카드결제,화장실,무료 WIFI",,"자연 그대로의 아름다움이 있는 청초밭. 인위적으로 자연 환경을 가꾸지 않아, 자연 그대로의 아름다움을 느낄 수 있다.",제주특별자치도 서귀포시 표선면 성읍이리로57번길 34,(+82) 064-787-7811,#청초밭 #녹차밭 #삼나무길 #동백나무,126.7799946,33.41846891,표선면,"['청초밭', '녹차밭', '삼나무길', '동백나무']",4,no,no,no,no,no,no,no
탑동해변공연장,제주시 탑동에 위치한 해변공연장,,,,,,,,,,,아름다운 제주해변 풍광과 함께 시원한 바다내음을 음미하며 다양하고 수준높은 무대 공연을 관람할 수 있는 야외공연장이다.지상 3층의 공연장 건물과 노천 객석 2500여석 규모로 전국 유일의 바다가에 인접한 공연장으로 국내 최초의 야외공연장이다.,제주특별자치도 제주시 중앙로 2,(+82) 064-728-3966,#부모 #커플 #혼자 #친구 #아이 #맑음 #여름 #해변,126.5239547,33.51814757,중앙로,"['부모', '아이', '맑음', '여름', '해변']",5,no,no,no,no,no,no,no
포레스트 판타지아,"서귀포시 안덕면에 위치한 제주조각공원에서 열리는 국내 최초의 미디어 테마파크,","상시 09:00-23:00, 애견동반가능(8kg 미만) 휴무 없음, 우천시 야간개장 운영 확인 필요","평일 : 09:00 ~ 23:00 , 주말 : 09:00 ~ 23:00",유료,,,,,,"공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,편의점,음료대,무료 WIFI,흡연구역",,"제주는 그 빼어난 자연경관 하나만으로도 충분히 아름답다. 그러나 이러한 대자연 속에서 예술과 인간이 만나 함께 어우러져 빚어내는 화음이야말로 더없이 소중한 경험이 아닐 수 없다. 자연과 예술과 인간을 하나로 이어주는 동양 최대 규모의 종합문화예술공간인 제주조각공원은 모든 이의 삶에 활력을 더해주는 꿈의 공간이자 관광 제주의 문화적 요람이다. 13만 평의 너른 대지 위에 한국 조각계의 중추적 작가들이 빚어놓은 180여 점의 조각품들은 태고의 숨결이 이루어 놓은 신비의 자연 속에서 그 예술적 빛과 향기를 유감없이 발휘하고 있다.또한 밤에는 자연과 조명, 조명이 만들어내는 환상적인 시간을 보낼 수 있습니다. 잘 디자인 된 정원 조명, 40m 길이의 초대형 순록 퍼레이드, 오카와 사슴이 낮과는 다른 세상으로 안내한다. ",제주특별자치도 서귀포시 안덕면 일주서로 1836,(+82) 064-794-9680,#테마공원 #맑음,126.32228740000001,33.2541298,안덕면,"['테마공원', '맑음']",2,no,no,no,no,no,no,no
협재포구,비양도를 바라보며 즐기는 바다낚시,,,,,,,,,,,"비양도가 수놓아져 있는 아름다운 바다의 풍경이 있는 작은 포구제주올레 14코스에 위치한 협재포구는 에메랄드빛 바다가 펼쳐지는 곳으로, 포구 옆에는 넓은 모래사장의 해수욕장이 있다.협재 해수욕장은 편의 시설도 잘 갖추어져 있고 소나무 숲 속의 야영장도 넓게 조성되어 있어 사계절 내내 관광객들로 북적인다.오른쪽으로 돌담길을 지나면 어촌계 건물이 나오고, 바다 쪽으로 긴 방파제가 시작된다.협재포구는 좋은 낚시 포인트로 많은 사람들이 낚시를 하러 일부러 찾아오거나, 주변에 숙박하는 분들이 체험 삼아 낚시를 즐기기도 한다.작은 등대가 있는 방파제 끝으로 나가면 건너편에는 비양도가 떠있어 풍광이 더욱 아름답다.겨울에는 방수, 방한이 되는 재킷을 입고 제트스키를 탈 수 있고, 여름에는 스노클링, 바나나보트, 플라이피시 등을 체험할 수 있어 단순히 경치를 구경만 하는 것이 아니라 제주도를 온몸으로 느낄 수 있다. ",제주특별자치도 제주시 한림읍 협재리,(+82) --,#친구 #커플 #맑음 #해변 #포구,126.2459881,33.38701241,한림읍,"['맑음', '해변', '포구', '함께']",4,no,no,no,no,no,no,no
곽지해수욕장야영장,곽지해수욕장에 위치한 야영장,,,,,,,,,,,곽지해수욕장야영장은 야영데크가 설치되어있는 야영장이다.근처에 화장실이 있어 편리하다.,제주특별자치도 제주시 애월읍 곽지리 1565,(+82) --,#야영장 #캠핑장 #해수욕장 #액티비티 #아이 #맑음,126.3055372,33.45078379,애월읍,"['야영장', '캠핑장', '해수욕장', '액티비티', '아이', '맑음']",6,no,no,no,no,no,no,no
당오름,제주 신당의 원조격인 본향당이 자리를 튼 곳,,,,,,,,,,,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.제주섬 무속신앙의 본고장이라 할 수 있는 송당은 마을이름부터가 당에 연유돼 있으며, 이곳에 있는 당오름은 송당초등학교 남서쪽 약 400m지점에 남동～서북 방향으로 가로누워 있다. 이 오름은 전체적으로 나직하고 둥그스름한 몸집에 남동쪽을 머리로 하여 서북쪽은 비교적 완만한 사면을 이루고, 북쪽 사면이 얕게 패어 내리면서 북서쪽으로 침식된 말굽형 화구를 지닌 화산체이다. 신당은 당오름 북서쪽 기슭의 당내라는 냇가에 자리잡고 있으며, 전사면이 삼나무, 해송이 잡목과 함께 우거져 울창한 숲을 이루고 있다.[유래]오름 북서쪽 기슭에 당이 있는데 연유하여 당오름이라 부르고 있다. ",제주특별자치도 제주시 구좌읍 송당리 산 199-1,(+82),#커플 #친구 #혼자 #맑음 #오름,126.7769074,33.46608681,구좌읍,"['맑음', '오름']",2,no,no,no,no,no,no,no
